condition,taxa841,taxa572511,taxa1730,taxa216851,taxa189330,taxa375288,taxa816,taxa239759,taxa33042,taxa292632,taxa1263,taxa102106,taxa1678,taxa459786,taxa1301,taxa1485,taxa239934,taxa35832,taxa397864,taxa39948,taxa283168,taxa84111,taxa561,taxa207244,taxa61170,taxa29465,taxa2172,taxa447020,taxa838,taxa244127,taxa836,taxa100883,taxa577310,taxa1357,taxa1378,taxa724,taxa117563,taxa644652,taxa1578,taxa872,taxa40544,taxa577309,taxa1654,taxa904,taxa123375,taxa32207,taxa1017280,taxa830,taxa133925,taxa848,taxa286,taxa570,taxa906,taxa1350,taxa52225,taxa33024,taxa1380,taxa1348911,taxa946234,taxa84108,taxa846
crc,3.23945,1.12617,6.59185,6.14583,0.123,1.8329,8.38654,2.42006,1.19611,7.08839,4.44954,0.67317,1.73067,0.25669,0.0598,0.47523,16.5739,0.06033,2.85757,5.12677,0.2091,,0.18311,,,,0.42302,,0.00875,,,,,,,,,,0.08482,,,,,9.14656,,,0.00474,,,,,,,,,,,0.04836,,,
crc,3.5749,1.65812,44.6067,7.60062,1.43497,0.6311,20.1823,3.65091,0.55813,1.17376,1.89243,0.2994,1.29111,0.04501,3.27152,,,0.1352,1.29536,0.39698,0.68453,,0.08748,,,0.15198,0.17004,,1.70373,0.02615,0.55723,,,0.01622,0.13501,0.57128,0.01344,,,0.01851,0.33604,0.30575,,0.04699,0.06732,0.00222,,,,0.15367,,0.00713,,0.00934,,,,0.01251,,,0.02042
crc,3.5142,1.42676,44.5077,7.96262,1.36241,0.57829,19.8471,3.74912,0.57528,1.35568,1.93324,0.29285,1.2968,0.04597,3.25019,,0.00198,0.14182,1.29765,0.40227,0.7144,,0.03184,,,0.1537,0.21667,,1.83677,,0.56301,,,0.00679,0.13188,0.57155,,,,0.03922,0.33514,0.3226,,0.03628,0.07726,0.00159,,,,0.14765,,0.01747,,0.00715,,,,0.01456,,,0.0213
crc,3.57478,1.32487,44.337,7.88978,1.34488,1.08146,19.7676,3.90279,0.59211,1.12948,1.81592,0.31977,1.37416,0.03894,3.15764,,0.00052,0.14457,1.23759,0.3959,0.66565,,0.04363,,,0.16571,0.23864,,1.78496,,0.52101,,,,0.12299,0.56937,0.01299,,,0.03489,0.34881,0.29824,,0.04223,0.0933,0.0017,,,,0.11504,,0.00796,,0.01337,,,,0.01757,,,0.02754
crc,3.60565,1.61453,44.6716,7.98034,1.39777,0.65008,19.5301,3.98418,0.57105,1.18057,1.84227,0.32209,1.33808,0.04433,3.27629,,,0.13452,1.27991,0.38372,0.72171,,0.08799,,,0.17697,0.19146,,1.77647,,0.56732,,,0.0126,0.12189,0.52393,,,,0.02762,0.34814,0.31984,,0.03184,0.08134,0.00764,,,,0.13335,,0.01625,,0.00851,,,,0.02404,,,0.01231
crc,1.12397,3.05988,6.97671,8.87402,0.92338,0.76265,15.2584,0.12171,1.19428,4.09508,7.74471,0.57503,4.16742,0.38012,2.76965,0.07194,,0.15828,0.42838,14.0631,0.8924,,0.06139,,0.02762,0.25255,0.25619,,13.8616,,1.72828,,,0.13923,0.02897,0.08382,,,0.51292,,,,,,0.09937,0.0063,0.02263,,0.14433,0.03221,,,0.30379,0.02117,,,,0.00435,,,
crc,1.06385,3.74004,7.07599,9.02668,0.8972,0.80536,15.0898,0.12429,1.1929,3.47971,7.78686,0.65773,4.24132,0.38605,2.63427,0.0788,,0.13206,0.46285,13.7114,0.96073,,0.22713,,0.0353,0.21462,0.15404,0.00101,13.9665,0.06851,1.74623,,,0.17032,0.02461,0.05706,0.01097,,0.51396,,,,,,0.11537,0.00827,0.02725,,0.12374,0.0273,,,0.1199,0.01618,,,,,,,
crc,1.09899,2.78614,7.09922,8.98689,0.9859,0.80628,15.131,0.12483,1.18543,3.86064,7.74676,0.47634,4.20701,0.4032,2.93066,0.06977,,0.1457,0.44399,14.1932,0.96476,,0.1368,,0.0236,0.20046,0.21244,0.0137,13.9808,0.03527,1.75193,,,0.13523,0.03542,0.10731,,,0.49609,,,,,,0.10585,0.01149,0.02865,,0.09904,0.02576,,,0.12426,0.00897,,,,,,,
crc,1.07409,2.74175,7.03389,8.96614,0.87604,0.75283,15.2376,0.12208,1.05383,4.07219,7.58995,0.43445,4.07086,0.40488,2.99557,0.0852,,0.16464,0.42945,14.1185,0.9266,,0.07461,,0.01808,0.20113,0.12384,0.00592,13.8107,0.11363,1.75048,,,0.14725,0.02226,0.06542,,,0.5157,,,,0.00228,,0.12662,0.0135,0.01599,,0.12823,0.0288,,,0.02676,0.02307,,,,0.00174,,,
crc,2.37055,1.4445,14.7858,7.10034,3.66039,0.79424,6.37194,3.12852,1.94918,5.4114,10.4392,0.56178,0.91085,0.10476,0.59058,0.03116,0.78676,,,0.0364,0.03969,0.00192,0.42882,,,0.00847,0.46593,,0.03863,0.01667,,0.13522,,,,,,,,,0.00035,,0.01854,,0.00675,0.01467,,34.4665,0.01083,0.0005,,,0.41004,,0.04303,0.22349,,0.01311,,,
crc,2.36601,1.53762,14.9571,6.99236,3.68174,0.78002,6.43555,3.02201,1.88743,5.18371,10.4904,0.57167,0.86434,0.09455,0.63318,0.04449,0.77675,,,0.046,0.03904,0.00383,0.4626,,,0.0092,0.53257,,0.04065,,0.00071,0.1496,,,,,,,,,0.00103,,0.01938,0.00277,0.00428,0.02048,,34.6123,0.00334,,,,0.39229,,0.04232,0.25738,,0.02216,,,
crc,2.35828,1.70411,14.7497,7.10499,3.6757,0.77786,6.23671,2.92376,1.84094,5.4063,10.3995,0.5439,0.86003,0.0972,0.58662,0.04009,0.76827,,,0.03845,0.02311,0.00149,0.43386,,,0.01034,0.49098,,0.03931,,0.00024,0.1362,,,,,,,0.00082,,,,0.02359,,0.00904,0.01442,,34.9972,0.00669,,,,0.41489,,0.04217,0.22183,,0.0175,0.00056,,
crc,2.26556,1.59029,14.5593,7.02093,3.81571,0.76468,6.36771,3.0073,1.93218,5.25383,10.4476,0.57351,0.79003,0.09531,0.65179,0.04387,0.74734,0.00093,,0.04626,0.04539,0.00185,0.47932,,,0.0114,0.46918,,0.03426,,,0.13845,,,,,,,,,0.00366,,0.0202,0.00138,0.0052,0.01541,,35.3664,0.00819,,,,0.22542,,0.07248,0.21532,,0.01481,,,
crc,0.16042,0.85021,1.89582,0.52917,0.34639,4.71074,31.9283,9.48259,0.22866,9.34375,19.1612,1.0748,2.78472,1.30055,0.05484,0.12011,2.73911,1.01566,7.67984,,0.38853,0.07097,0.10656,0.16158,0.04843,,,0.02893,,,,0.1219,0.41233,,,,,0.11363,,0.96839,,,,,,,0.02329,,,,,,,,,,,0.31605,0.06599,,
crc,0.19158,1.11681,1.81004,0.45283,0.36283,4.72101,31.2616,9.69613,0.22551,9.54428,18.4644,1.1312,2.95981,1.45241,0.03308,0.13505,2.87752,1.07341,7.63036,,0.35771,0.09029,0.08049,0.15746,0.04167,,,0.04427,,,,0.10283,0.36697,0.00092,,,,0.12431,,0.98482,,,,,,,0.01894,,,,,,,,,,,0.35883,0.06926,,
crc,0.15398,0.77128,1.74586,0.54668,0.37613,4.31801,31.6623,9.85856,0.22863,10.3411,18.2561,1.10487,2.8751,1.43866,0.04412,0.11572,2.65531,1.00221,7.59046,,0.38163,0.07805,0.08006,0.17909,0.04202,,,0.02381,,,,0.11701,0.44722,,,,,0.13434,,1.01517,,,,,,,0.01783,,,,,,,0.00153,,,,0.3573,0.07324,,
crc,0.18815,0.86254,1.81476,0.53094,0.50492,4.78582,31.8516,9.98836,0.23354,9.34571,18.3653,1.13345,2.94123,1.43636,0.01568,0.11481,2.82377,1.06369,7.50298,,0.05858,0.07822,0.05839,0.1549,0.04854,,,0.02633,,,,0.10289,0.41106,0.0028,0.00345,,,0.11077,,0.97907,,,,,,,0.02193,,,,,,,,,,,0.34286,0.04015,,
crc,1.2489,4.89689,26.4629,0.63837,6.40629,0.74443,14.9056,8.55334,0.99557,4.59778,8.30884,0.90955,,0.30825,0.15611,0.28,13.7573,0.43561,1.88017,,0.0467,0.13746,,0.30195,0.04205,,1.29406,0.36347,,0.11049,,,0.23195,,,,0.01079,0.04252,0.01224,,,,,,,,0.00392,,,,,,,,,,,0.12881,,,0.00846
crc,1.23101,5.12463,25.6364,0.69498,6.05526,0.62621,15.5591,8.42386,0.9756,4.50176,8.20111,0.9339,,0.32927,0.13635,0.31467,13.796,0.5062,1.76004,,0.07243,0.14324,,0.34739,0.03742,,1.53255,0.35829,,0.22758,,,0.24311,,,,0.02455,0.04073,0.00936,,,,,,,,0.01126,,,,,,,,,,,0.11252,,,0.01957
crc,1.1619,4.90599,26.0117,0.63829,6.16776,0.71501,15.2621,8.54805,0.92866,4.17063,8.3413,1.02057,,0.32449,0.14052,0.24916,14.2066,0.51745,1.78552,,0.02107,0.17601,,0.35558,0.03311,,1.29302,0.42021,,0.36466,,,0.23527,,,,0.01324,0.03245,0.01702,,,,,,,0.00236,0.00303,,,,,,,,,,,0.09791,0.00074,,0.0017
crc,1.20977,4.81666,25.7587,0.67793,6.24951,0.64929,14.7058,8.82123,0.926,4.94573,8.41619,0.93861,,0.33329,0.12586,0.26948,14.1138,0.53007,1.77918,,0.05303,0.15816,0.01867,0.31496,0.0334,,1.39025,0.34111,,0.17594,,,0.24747,,,,,0.03452,0.0092,,,,,,,0.00285,0.01055,,,,,,,,,,,0.10611,,,0.01026
crc,15.0772,1.5217,30.0722,4.27857,0.97631,3.34048,29.4047,2.66011,0.04752,0.5335,0.72972,,1.01061,0.22561,0.06902,0.40999,1.11793,0.33917,,7.40229,,0.26575,0.00583,0.00456,,0.01742,,,,,,0.03692,0.24142,,,,,,,,,,,,,,,,,,,,,,,,,,0.03416,,
crc,14.9546,1.33955,30.0481,4.27912,1.05569,3.17511,29.7966,2.63632,0.0584,0.39063,0.78831,,1.02587,0.23441,0.04443,0.41032,1.09214,0.32405,,7.55277,,0.27599,,0.00589,,0.01688,,,,,,0.02552,0.18027,,,,,,,,,,,,,,,,,,,,,,,,,,0.02822,,
crc,14.9491,1.33653,30.1178,4.30017,1.02186,3.1064,29.6986,2.70391,0.05656,0.45443,0.78209,,0.98511,0.22523,0.05616,0.42717,1.06828,0.30669,,7.47892,,0.27335,,0.00367,,0.02144,,,,,,0.03415,0.20734,,,,,,,,,,,,,,,,,,,,,,,,,,0.02555,,
crc,15.1807,1.51548,30.1677,4.11528,1.01567,3.05836,29.628,2.77029,0.03466,0.3242,0.78326,,0.99207,0.19194,0.04234,0.4085,1.08431,0.31673,,7.48352,,0.25171,,0.00923,,0.02281,,,,,,0.03358,0.24465,,,,,,,,,,,,,,,,,,,,,,,,,,0.04677,,
crc,3.45526,0.72783,1.63816,13.1356,0.38427,1.8481,23.5873,9.67797,16.9514,2.08282,3.86038,0.07553,9.10178,0.05247,0.02633,0.08371,3.47698,0.17001,3.41874,3.97351,,,,,0.00598,0.09909,,,,0.05909,,,,,,0.02999,,,,,2.03984,,,,,,,,,,,,,,,,,,,,
crc,3.19795,0.58957,1.53419,13.5495,0.45093,1.80945,23.2367,9.80089,16.7662,2.09573,3.7916,0.04552,9.38154,0.06654,0.0307,0.10102,3.49821,0.15934,3.48047,3.97361,,,0.0368,0.00094,0.00939,0.08375,,,,0.09267,,,,,,0.02097,,0.0134,,,2.14388,,,,,,,,,,,,,,,,,,,,
crc,3.40185,0.86512,1.56823,13.6811,0.45243,1.53545,22.6154,9.95167,16.5557,1.77216,3.7958,0.05485,9.95624,0.0569,0.02086,0.10912,3.53785,0.15089,3.36635,4.10621,,,0.06235,,0.01624,0.08829,,,,0.05777,,,,,,0.02402,,0.01558,,,2.14211,,,,,,,,,,,,,,,,,,,,
crc,3.38596,0.69022,1.50949,13.6124,0.39462,2.28325,22.7723,9.81436,16.4865,1.87554,3.65556,0.04638,9.59011,0.06507,0.02217,0.09581,3.43042,0.14256,3.40822,4.09993,,,0.03703,,0.02176,0.08801,,,,0.11071,,,,,,0.0348,,0.01064,,,2.23758,,,,,,,,,,,,,,,,,,,,
crc,2.97433,5.45587,17.0517,26.3607,1.93662,0.95274,3.16364,0.85754,2.51245,3.61171,,0.49802,,0.06395,0.12214,0.02679,0.02239,0.68977,0.46697,22.4994,0.12243,0.05873,0.32951,0.23405,0.02675,0.07708,,,8.94066,,,0.29118,,,0.00896,,0.02213,,,,,,,,,,,,,,,,,,,,,,,,
crc,2.91169,5.65626,17.6124,26.3661,2.09014,0.95089,3.07999,0.8423,2.10646,3.22537,,0.46519,,0.09235,0.11752,0.02714,0.03372,0.71775,0.52411,23.0386,0.03806,0.05508,0.32406,0.24369,0.01828,0.0821,,,8.42757,0.06331,,0.27639,,,0.00151,,0.00136,,,,,,,,,,,,,,,,,,,,,,,,
crc,2.73013,5.99272,17.4049,26.1012,1.86767,1.10883,3.21559,0.84085,2.13104,3.84638,,0.43863,,0.07357,0.10131,0.04742,0.02113,0.73167,0.48542,22.6482,0.11736,0.05054,0.30111,0.21835,0.026,0.09054,,,8.65076,0.03254,,0.23632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crc,2.96108,5.90276,17.0548,26.3373,2.07256,0.88841,3.2886,0.8679,2.24452,3.43363,,0.4414,,0.09406,0.1127,0.01689,0.02866,0.68516,0.49195,22.9004,0.03969,0.05199,0.44884,0.2451,0.02867,0.06548,,,8.39349,0.03157,,0.2993,,,,,0.00526,,,,,,,,,,,,,,,,,,,,,,,,
crc,1.63603,2.20039,2.64405,11.0618,2.77226,2.36479,27.2312,5.05188,3.90645,10.2965,9.93,1.23701,7.00081,0.28822,0.9602,0.29269,1.99132,0.65046,,,0.40731,0.02576,0.06601,0.00341,0.03915,,,0.02192,,,,0.03488,0.02255,,,,0.00931,,,,,1.99734,,,0.01031,,,0.01245,,0.0008,,,,,,3.32046,,,0.03463,,
crc,1.56718,2.61913,2.70742,10.4378,2.83317,2.1872,27.0477,5.20766,3.95552,10.1864,9.86806,1.32568,7.03613,0.30109,0.86638,0.31553,1.95038,0.6574,,,0.40099,0.00938,0.03226,0.01016,0.03777,,,0.01678,,,,0.02063,0.02609,,0.00091,,,,,,,2.02416,,,0.00719,,0.01802,0.00788,,0.00077,,,,,,3.48088,,,0.0273,,
crc,1.38464,2.22392,2.67553,10.7172,2.8505,2.39973,27.0203,5.1556,4.07612,10.4313,9.95911,1.29517,7.03292,0.27446,1.01121,0.2945,1.90646,0.64556,,,0.36029,0.01176,0.05476,0.00602,0.04028,,,0.01405,,,,0.01802,0.03538,,,,0.00332,,,,,1.94496,,,0.00608,,,0.00847,,,,,,,,3.36625,,,0.02502,,
crc,0.40002,2.43099,2.74681,10.5793,2.8593,2.41234,27.6483,5.12181,4.06715,10.264,9.8921,1.29565,7.0834,0.29597,0.9455,0.31548,1.93931,0.64637,,,0.37322,0.01918,0.06502,0.00345,0.04015,,,0.01846,,,,0.02834,0.02792,,,,0.02511,,,,,2.00205,,,0.008,,0.00291,0.00586,,0.00155,,,,,,3.49558,,,0.02832,,
crc,21.553,9.18995,0.35915,0.00057,3.15912,7.60478,35.7608,0.00519,0.69383,0.60451,0.01423,,,1.39073,0.13734,2.21244,0.03309,0.53646,,2.577,,0.10463,0.008,0.22015,,8.96498,,,,,,1.19695,,0.01619,0.02502,,0.00356,0.00558,0.02835,,,,,,0.00449,0.03265,,,,0.06594,,,,,,,,0.68028,0.2397,,
crc,21.6591,10.0621,0.31034,0.00642,3.2986,7.5515,34.8581,0.00308,0.71003,0.81658,0.01572,0.0026,0.00957,1.57129,0.15378,2.22115,0.0365,0.58044,,2.54391,,0.10854,,0.20416,,8.80317,,,,,,1.21473,,0.01993,0.03267,,0.01951,0.02366,0.02749,,,,,,0.00883,0.01066,,,,0.06023,,,,,,,,0.60672,0.28207,,
crc,21.49,9.75689,0.30275,0.00327,3.2632,7.68745,35.2174,0.00591,0.70556,0.64432,0.00641,0.00313,0.00606,1.65908,0.12908,2.17431,0.0419,0.6318,,2.60813,,0.09095,0.01386,0.15915,,8.74591,,,,,,1.23647,,0.01135,0.02504,,0.00107,0.0217,0.02882,0.00547,,,,,0.01136,0.01808,,,,0.05161,,,,,,,,0.7123,0.25471,,
crc,21.3277,10.045,0.31943,0.003,3.21353,7.65037,35.8161,0.0063,0.67881,0.58887,0.00955,,0.00384,1.61315,0.13604,2.02123,0.03171,0.60345,,2.52727,,0.10404,,0.22075,,8.69226,,,,,,0.95935,,0.01055,0.03165,,0.03411,0.023,0.01951,0.00283,,,,,0.00684,0.0066,,,,0.05175,,,,,,,,0.65437,0.19528,,
crc,0.56216,5.34503,7.7407,2.34062,1.22323,3.27552,15.9517,3.26147,2.15503,36.5561,1.83911,1.89751,1.82833,0.33457,0.295,0.23248,6.22098,0.6555,1.23814,,0.45423,0.01239,0.28093,,0.12676,,1.68091,,,0.15229,0.11751,,,0.216,0.00202,,0.01372,,,0.07684,,,0.09404,,0.00287,,,,,,0.05442,,,,,0.9267,,0.03946,0.00736,,0.00524
crc,0.52133,5.27608,7.88057,2.47455,1.19442,3.37183,15.9734,3.375,2.3113,36.1829,1.90899,1.79397,1.89565,0.3041,0.26718,0.2508,6.31255,0.63876,1.22457,,0.47337,0.02714,0.33229,,0.10422,,1.52741,,,0.13792,0.12718,,,0.22171,0.00384,,,,,0.06389,,,0.09941,,,,0.00377,,,,0.01635,,,,,0.95788,,0.02613,0.01286,,
crc,0.53529,4.67972,7.75791,2.44517,1.18093,3.24609,15.8907,3.18123,2.15794,37.5101,1.87187,1.7094,1.83178,0.33137,0.28409,0.24015,5.89215,0.59412,1.25356,,0.44194,0.01459,0.24227,,0.13091,0.00176,1.35273,,,0.19881,0.11695,,,0.21443,0.00291,,,,,0.08928,,,0.12063,,0.00813,,,,0.00383,,0.16038,,,,,0.96545,,0.03377,0.00256,,0.01034
crc,0.51553,5.0914,8.16103,2.61818,1.23612,3.48029,16.2041,3.38637,2.34114,36.0748,1.97026,1.68231,1.84546,0.29624,0.26737,0.26515,6.18209,0.65977,1.24189,,0.45946,0.03741,0.28309,,0.12955,,1.24673,,,0.0103,0.13982,,,0.21477,0.00122,,0.00833,,,0.06214,,,0.11332,,0.0091,,0.00247,,,,0.05352,,,,,0.99219,,0.02235,0.01349,,
crc,0.23348,4.32739,9.10023,4.592,1.38509,3.59014,11.0123,5.27548,0.66517,38.0659,3.60883,0.91814,3.59314,0.04664,0.01825,0.15321,,0.25595,4.61638,1.81896,0.12792,0.07265,0.03985,,0.00138,,1.32206,0.03093,,0.04924,,0.36904,0.00356,0.09672,,,,,,,,0.02032,,,,,,0.12155,,,,,,,0.03099,,,0.39586,0.00311,,
crc,0.2035,4.97112,8.51916,4.97809,1.36118,3.06515,11.1317,5.15116,0.77334,37.986,3.65218,1.00398,3.75308,0.07029,0.01914,0.14933,,0.28658,4.56101,1.67374,0.06932,0.06787,0.09532,,0.01276,,1.40236,0.03096,,,,0.37517,0.0045,0.10803,,,,,,,,0.03666,,,,,,0.09759,,0.00688,,,,,,,,0.3857,0.00153,,
crc,0.1917,5.30824,8.42746,4.39904,1.22908,3.49336,11.3469,5.0165,0.67962,38.2928,3.49294,0.94113,3.79087,0.05068,0.01496,0.16552,,0.29935,4.55734,1.72568,0.36659,0.08396,0.09384,,0.0115,,1.30072,0.02292,,0.04467,,0.39018,,0.09387,,,,,,,,0.02702,,,,,,0.10545,,,,,,,,,,0.31171,0.00291,,
crc,0.20913,4.16777,8.61049,4.84446,1.2573,3.57129,9.87331,5.23672,0.67801,39.9863,3.48894,0.98324,3.71534,0.03636,0.02062,0.15535,,0.27432,4.63294,1.57779,0.25331,0.0539,0.03855,,0.00338,,1.50116,0.01142,,0.04645,,0.27759,0.00793,0.09373,,,,,,,,0.02814,,,,,,0.09609,,0.00416,,,,,,,,0.37079,0.003,,
crc,2.6789,0.42294,7.35664,9.75391,2.58474,3.96816,15.2044,1.36288,2.24675,14.5348,6.15095,3.48706,12.5459,0.31018,0.00565,,,0.2256,0.57047,,0.60196,,,,,,,,0.82092,,0.63992,,,,0.00223,,,,,0.15461,0.331,1.16126,,2.78343,,,,0.02059,0.00472,0.01577,,,,,3.88897,,,0.08286,,,
crc,2.71349,0.46689,7.55492,9.7287,2.56437,4.09655,14.6817,1.29402,2.19396,15.0866,6.21864,3.37506,12.4498,0.27769,0.00112,,0.00321,0.2469,0.51805,,0.571,,,,,,,,0.76891,,0.56934,,,,0.02479,,,,,0.15591,0.33229,1.17945,,2.63458,0.01509,,,0.01423,0.0105,0.0166,,,,,3.90586,,,0.1081,,,
crc,2.68808,0.73558,7.56343,9.75284,2.60794,4.00022,15.3691,1.30604,2.26366,14.8389,6.31572,3.27662,12.3237,0.27482,0.00865,,,0.25803,0.53646,,0.55359,,,,,,,,0.81411,,0.57612,,,,0.00877,,,,,0.14942,0.33156,1.19093,,2.66808,0.01108,,,0.02045,0.01053,0.00839,,,,,3.71364,,,0.10345,,,
crc,2.63499,0.43161,7.4755,9.80573,2.61905,3.84535,15.1139,1.3191,2.31731,15.2628,6.33704,3.37188,12.1909,0.29189,0.0044,,0.00273,0.27194,0.52533,,0.54909,,,,,,,,0.78968,,0.62353,,,,0.00474,,,,,0.16238,0.32447,1.19528,,2.73286,0.01134,,,0.01633,0.00886,0.01596,,,,,3.70346,,,0.10949,,,
crc,1.55278,2.7234,9.99691,10.0335,1.03201,1.41882,6.07945,3.38989,19.3999,23.0347,9.04294,0.81404,5.02706,0.34595,0.12158,0.00286,,0.1077,1.53946,2.26071,0.43518,,0.23132,0.04132,0.00315,0.15576,,0.0157,,,,,0.30633,,,0.01174,0.00563,,,,,,,,0.0132,,0.02583,0.05751,,,,,,,,,,,,,
crc,1.54475,2.7546,9.99981,9.63771,1.07854,1.44888,6.09423,3.48465,19.433,22.9182,9.15614,0.78329,5.01193,0.35361,0.16058,,,0.08152,1.56261,2.34827,0.50664,,0.14806,0.03844,0.0064,0.17659,,0.02169,,,,,0.29112,,,,0.0079,,,,,,,,0.02579,,0.02238,0.0456,,,,,,,,,,0.00294,,,
crc,1.76311,2.43343,9.98943,9.81805,1.11592,1.43353,6.22871,3.52322,19.0881,22.7291,9.2645,0.76288,5.20946,0.37655,0.12806,0.01313,,0.09375,1.57042,2.36207,0.47293,,0.13824,0.03692,0.00658,0.14937,,0.02336,,0.02269,,,0.27081,,,0.01068,0.0152,,,,,,,,0.02223,,0.01666,0.04358,,,,,,,,,,,,,
crc,1.7462,2.41729,10.2659,9.78911,1.02015,1.53462,5.92472,3.39446,20.0354,22.0961,9.33087,0.73764,5.0054,0.34127,0.12394,0.01004,,0.09083,1.62637,2.37692,0.50391,,0.106,0.0387,0.00489,0.17813,,0.0157,,0.04639,,,0.26043,,0.00228,0.00859,0.00544,,,,,,,,0.03058,,0.02128,0.03941,,,,,,,,,,,0.00283,,
crc,1.04958,0.42153,11.0452,5.81246,2.57253,0.7818,3.36316,0.52889,1.62358,1.05794,4.12225,1.70074,1.99605,0.16888,0.08526,0.00233,,0.06233,0.28402,,,,0.01481,0.05219,,,,0.01112,47.5825,,,,,,,0.03957,0.01949,,0.00529,,,,,4.37576,,,0.00243,,,,,,1.89125,,,3.95324,,,,,
crc,1.0559,0.4687,10.974,5.7593,2.55631,0.74731,3.03836,0.57155,1.67295,1.06524,4.10262,1.86241,2.1497,0.19685,0.07114,,,0.06623,0.27127,,,,,0.0662,,,,0.00962,48.1237,,,,,,,0.0451,0.00776,,0.0005,,,,,4.37659,,,0.003,,0.00182,,,,1.69915,,,4.08747,,,0.01017,,
crc,1.05084,0.52634,11.0411,5.99592,2.56908,0.74402,3.20497,0.62424,1.71872,1.15467,4.10434,1.81129,2.12528,0.19044,0.08431,,,0.05736,0.24953,,,,,0.04576,,,,0.01681,47.4727,,,,,,,0.02686,0.01005,,0.00917,,,,,4.5713,,,,,0.00095,,,,1.62848,,,4.05204,,,0.00422,,
crc,1.04819,0.60775,10.9405,6.10452,2.62187,0.71806,3.13601,0.58521,1.66227,1.04752,4.06212,1.82459,2.20841,0.19534,0.06869,,,0.06061,0.27796,,,,0.0149,0.05867,,,,0.01193,47.3126,,,,,,,0.03133,0.00848,,0.00685,,,,,4.4036,,,,,0.00092,,,,1.71822,,,4.013,,,0.00182,,
crc,7.12624,0.69098,1.71241,8.60929,0.51024,5.17784,25.0958,10.751,4.13502,5.51977,2.11385,0.15727,4.66399,0.20241,0.2236,0.22581,0.56228,0.29553,3.51203,4.49807,1.16149,,1.58018,0.01676,,0.03109,0.1077,,4.87575,,1.6606,,0.04888,,0.13482,0.02388,,,,,,,,,0.3347,,,,,0.41943,,,,,,,0.16921,0.05253,,0.00564,
crc,7.01829,0.90289,1.62184,8.09424,0.48927,5.29078,24.8031,10.9192,4.21917,5.4747,2.17255,0.14549,4.841,0.20426,0.25524,0.22872,0.5683,0.2859,3.65535,4.37832,1.19409,,1.61933,0.02107,,0.0353,0.0727,0.00413,5.04148,0.02864,1.70222,,0.0419,,0.15635,0.03999,,,,,,,,,0.3351,,,,,0.4024,,,,,,,0.14877,0.04326,,0.00502,
crc,6.90502,0.51164,1.69142,8.23773,0.54737,5.37794,24.6693,10.6724,4.16396,5.72262,2.06025,0.1889,4.76446,0.21472,0.25847,0.24276,0.55299,0.29197,3.43765,4.36289,1.16708,,2.07873,0.0279,,0.03457,0.07171,0.00201,5.0729,0.0234,1.60142,,0.05232,,0.14071,0.03499,,,,0.00475,,,,,0.33362,,,,,0.3999,,,,,,,0.15418,0.03959,,0.00623,
crc,6.89018,0.73145,1.67267,8.21056,0.55833,5.4079,25.229,10.7251,4.04156,5.27973,2.07292,0.15772,4.75966,0.22125,0.31405,0.2544,0.60151,0.2952,3.4922,4.44012,1.13613,,1.61087,0.02739,,0.02887,0.08476,0.00264,4.92004,0.02261,1.66212,,0.03226,,0.15368,0.03035,,,,,,,,,0.32255,,,,,0.39838,,,,,,,0.17037,0.03838,,0.00549,
crc,11.4808,1.80782,35.4047,7.95077,0.975,5.51127,4.79058,3.38884,2.32622,4.34243,,,8.76473,0.474,0.11347,0.10149,0.03109,,,8.46577,,0.25579,,0.03985,0.0238,0.04174,,0.07033,,,0.6557,,,,0.05572,0.00607,,,,,,,,,0.02901,0.00734,0.00238,,,0.00386,,,,,,,,0.35114,0.05671,,
crc,11.2768,1.88408,35.3969,8.29556,0.95156,5.60719,5.24424,3.35623,2.25499,4.14414,,,9.1008,0.5267,0.09526,0.09409,0.03285,,,8.29667,,0.25767,0.00911,0.02543,0.02381,0.04777,,0.08909,,0.01704,0.68726,,,,0.05774,0.00078,,,,,,,0.00054,,0.02787,0.01183,0.00233,,,0.01095,,,,,,,,0.38759,0.04868,,
crc,11.1762,1.54076,35.4684,8.21775,0.95099,5.2713,4.61631,3.42971,2.33158,4.47822,,,9.33333,0.53347,0.11238,0.09727,0.03566,,,8.45749,,0.27319,0.00911,0.04481,0.03687,0.03526,,0.09636,,0.00785,0.69889,,,,0.04593,0.00911,,,,,,,,,0.01968,0.00382,,,,0.00393,,,,,,,,0.38244,0.05617,,
crc,11.1791,2.20247,35.2234,8.05668,0.94456,5.60019,4.97064,3.33684,2.20544,4.46885,,,9.19958,0.48424,0.09176,0.11958,0.03325,,,8.30506,,0.25602,0.04554,0.04396,0.02605,0.0406,,0.07191,,0.0051,0.67641,,0.00055,,0.06218,0.00823,,,,,,,0.00055,,0.02265,0.00775,,,,0.012,,,,,,,,0.3265,0.04872,,
crc,1.71419,13.3249,,9.8755,0.99887,5.13163,36.6199,8.61331,0.26703,11.2021,4.28194,0.04325,,1.31076,0.7692,0.19105,,,,,1.25123,,0.61328,0.00247,0.04016,,0.23342,0.07758,,0.21722,,,0.10107,,,,,,,,,1.97863,,,,,,,,,,0.01773,,,,,,,,,
